5,8.0,12.0,-1.0,-1.0,5,3.0,4,-6.0,0,0.287228132326901,0.287228132326901,0.287228132326901
6,9.0,13.0,0.0,0.0,6,3.0,4,-6.0,0,0.346410161513775,0.346410161513775,0.346410161513775
7,10.0,14.0,1.0,1.0,7,3.0,4,-6.0,0,0.298956518577535,0.298956518577535,0.298956518577535
8,11.0,15.0,2.0,2.0,8,3.0,4,-6.0,0,0.324037034920393,0.324037034920393,0.324037034920393
9,12.0,16.0,3.0,3.0,9,3.0,4,-6.0,0,0.362284418654736,0.362284418654736,0.362284418654736
10,13.0,17.0,4.0,4.0,10,3.0,4,-6.0,0,0.287228132326901,0.287228132326901,0.287228132326901
11,14.0,18.0,5.0,5.0,11,3.0,4,-6.0,0,0.273861278752583,0.273861278752583,0.273861278752583
5,9.5,13.5,-1.0,-1.0,5,4.5,4,-6.0,0,0.325,0.325,0.325
6,10.5,14.5,0.0,0.0,6,4.5,4,-6.0,0,0.325960120260132,0.325960120260132,0.325960120260132
7,11.5,15.5,1.0,1.0,7,4.5,4,-6.0,0,0.324037034920393,0.324037034920393,0.324037034920393
8,12.5,16.5,2.0,2.0,8,4.5,4,-6.0,0,0.31224989991992,0.31224989991992,0.31224989991992
9,13.5,17.5,3.0,3.0,9,4.5,4,-6.0,0,0.325960120260132,0.325960120260132,0.325960120260132
10,14.5,18.5,4.0,4.0,10,4.5,4,-6.0,0,0.298956518577535,0.298956518577535,0.298956518577535
11,15.5,19.5,5.0,5.0,11,4.5,4,-6.0,0,0.362284418654736,0.362284418654736,0.362284418654736
5,11.0,15.0,-1.0,-1.0,5,6.0,4,-6.0,0,0.264575131106459,0.264575131106459,0.264575131106459
6,12.0,16.0,0.0,0.0,6,6.0,4,-6.0,0,0.287228132326901,0.287228132326901,0.287228132326901
7,13.0,17.0,1.0,1.0,7,6.0,4,-6.0,0,0.325,0.325,0.325
8,14.0,18.0,2.0,2.0,8,6.0,4,-6.0,0,0.374165738677394,0.374165738677394,0.374165738677394
9,15.0,19.0,3.0,3.0,9,6.0,4,-6.0,0,0.349106001094224,0.349106001094224,0.349106001094224
10,16.0,20.0,4.0,4.0,10,6.0,4,-6.0,0,0.360555127546399,0.360555127546399,0.360555127546399
11,17.0,21.0,5.0,5.0,11,6.0,4,-6.0,0,0.31224989991992,0.31224989991992,0.31224989991992
5,-1.0,5.0,-1.0,-1.0,5,-6.0,6,-6.0,0,0.811249036979398,0.811249036979398,0.811249036979398
6,0.0,6.0,0.0,0.0,6,-6.0,6,-6.0,0,0.687386354243376,0.687386354243376,0.687386354243376
7,1.0,7.0,1.0,1.0,7,-6.0,6,-6.0,0,0.804673846971554,0.804673846971554,0.804673846971554
8,2.0,8.0,2.0,2.0,8,-6.0,6,-6.0,0,0.800780868902348,0.800780868902348,0.800780868902348
9,3.0,9.0,3.0,3.0,9,-6.0,6,-6.0,0,0.754983443527075,0.754983443527075,0.754983443527075
10,4.0,10.0,4.0,4.0,10,-6.0,6,-6.0,0,0.821583836257749,0.821583836257749,0.821583836257749
11,5.0,11.0,5.0,5.0,11,-6.0,6,-6.0,0,0.921954445729289,0.921954445729289,0.921954445729289
5,0.5,6.5,-1.0,-1.0,5,-4.5,6,-6.0,0,0.76852130744697,0.76852130744697,0.76852130744697
6,1.5,7.5,0.0,0.0,6,-4.5,6,-6.0,0,0.743303437365925,0.743303437365925,0.743303437365925
7,2.5,8.5,1.0,1.0,7,-4.5,6,-6.0,0,0.821583836257749,0.821583836257749,0.821583836257749
8,3.5,9.5,2.0,2.0,8,-4.5,6,-6.0,0,0.840758586040012,0.840758586040012,0.840758586040012
9,4.5,10.5,3.0,3.0,9,-4.5,6,-6.0,0,0.836660026534076,0.836660026534076,0.836660026534076
10,5.5,11.5,4.0,4.0,10,-4.5,6,-6.0,0,0.807774721070176,0.807774721070176,0.807774721070176
